sample_id,video_id,original_url,description,video_url,tags,total_comments,sample_comment_username,sample_comment_nickname,sample_comment_text,sample_comment_date,sample_comment_likes,sample_comment_replies
106,7461673345826753812,https://www.tiktok.com/@lancome_vietnam/video/7461673345826753812,"Tâm ""tiểu Thơ"" flex gia tài 90 nghìn tỉ Beta-Glucan tinh khiết để chữa lành làn da, chăm sóc vẻ ngoà...",https://m.tiktok.com/v/7461673345826753812.html?_d=0&comment_author_id=7212512181745009669&preview_pb=0&share_comment_id=7485709197674480402&share_item_id=7461673345826753812&sharer_language=en&source=h5_m&u_code=0,#skincare,7,nananguyen06072003,Ngoc Anh🌻🌻,Chai đầu 30ml dùng thấy lên mụn nma từ chai thứ 2 thấy da khoẻ lên rõ rệt nên quất luôn e 50ml. Da đến kỳ k bị mụn mà đỡ đỏ ửng hẳn,2025-03-25T11:35:05,0,0
107,7461673955456290068,https://www.tiktok.com/@lancome_vietnam/video/7461673955456290068,"Khai xuân bừng sắc cùng Lancome và Jsol. Đại sứ serum Genifique Ultimate với làn da rạng rỡ, phục hồ...",https://m.tiktok.com/v/7461673955456290068.html?_d=0&comment_author_id=6562675229896851458&ec_shared_reflux_dynamic_params=%7B%22placeholder_material_id%22%3A%227461673955456290068%22%2C%22placeholder_origin_cover%22%3A%22https%253A%252F%252Fp16-common-sign-sg.tiktokcdn-us.com%252Ftos-alisg-p-0037%252Fo4gsXETznBeKMMNgADB5KFpjFBCQcQfVQCbBNo~tplv-tiktokx-origin.jpeg%253Fdr%253D9633%2526refresh_token%253D49e95269%2526x-expires%253D1787738400%2526x-signature%253Dydov%25252BfGQ3ex9Y06AvqTzsVtK5B8%25253D%2526t%253D4d5b0474%2526ps%253D13740610%2526shp%253Dd05b14bd%2526shcp%253D34ff8df6%2526idc%253Duseast5%2526s%253DTIKTOK_COMMENT_PLATFORM_AWEME%22%2C%22placeholder_product_id%22%3A%221730987185336453842%22%2C%22placeholder_video_id%22%3A%227461673955456290068%22%7D&ec_shared_reflux_scene=shop_tab_feed&preview_pb=0&share_comment_id=7480552534810723090&share_item_id=7461673955456290068&sharer_language=en&source=h5_m&u_code=0,#lancomevietnamnam|#skincare,1,fancy9955,Linh Hạ,🥰🥰🥰,2025-03-11T14:04:34,0,0
108,7462611976640924946,https://www.tiktok.com/@lancome_vietnam/video/7462611976640924946,Serum Genifique Ultimate với thành phần chứa 90.000 tỉ Beta-glucan - hoạt chất vàng giúp phục hồi là...,https://m.tiktok.com/v/7462611976640924946.html?_d=0&comment_author_id=6718960833340785665&preview_pb=0&share_comment_id=7469449836510757639&share_item_id=7462611976640924946&sharer_language=en&source=h5_m&u_code=0,#lancomevietnam|#skincare,28,yenly984,Yenly98,Chà dô cái tay cỡ đó còn gì nữa mà áp lên mặt,2025-02-09T17:00:36,0,2
109,7464257712050982162,https://www.tiktok.com/@lancome_vietnam/video/7464257712050982162,"Idôle Nguyên bản EDP: Hoa hồng Centifolia thanh khiết hòa quyện cùng vani Madagascar tinh tế, tạo nê...",https://m.tiktok.com/v/7464257712050982162.html?_d=0&comment_author_id=7392582541221708805&preview_pb=0&share_comment_id=7464297542864421633&share_item_id=7464257712050982162&sharer_language=en&source=h5_m&u_code=0,#lancomevietnam|#fragrance,5,hong.ho.hoa044,Hoàng Hào Hoa,ĐẸP QUÁ :3,2025-01-26T19:46:59,0,0
110,7467094352632794376,https://www.tiktok.com/@lancome_vietnam/video/7467094352632794376,"Bật mí bí quyết làn da căng tràn sức sống của Jsol! Với 90,00” tỉ Beta Glucan, Serum Génifique Ultim...",https://m.tiktok.com/v/7467094352632794376.html?_d=0&comment_author_id=6847015313692754946&preview_pb=0&share_comment_id=7470043791547941640&share_item_id=7467094352632794376&sharer_language=en&source=h5_m&u_code=0,#lancomevietnam|#skincare,122,userkv8hjflrn4,Thanh Nguyen,Xin giá,2025-02-11T07:25:31,0,2
111,7468200328027049232,https://www.tiktok.com/@lancome_vietnam/video/7468200328027049232,Khai thác sức mạnh của peptide và hyaluronic acid với bộ đôi Lancôme Rénergie. H.C.F. Triple Serum k...,https://m.tiktok.com/v/7468200328027049232.html?_d=0&comment_author_id=7479663330757624840&preview_pb=0&share_comment_id=7484825217899741959&share_item_id=7468200328027049232&sharer_language=en&source=h5_m&u_code=0,#lancomevietnam|#skincare|#renergie,2,user8167710235702,Kim Hae Seong,❤,2025-03-23T02:24:53,0,0
112,7468200648274709780,https://www.tiktok.com/@lancome_vietnam/video/7468200648274709780,"Renergie Triple Serum là sản phẩm thế hệ mới với công nghệ đột phá, cho phép kết hợp bộ 3 thành phần...",https://m.tiktok.com/v/7468200648274709780.html?_d=0&comment_author_id=7404572706585003013&preview_pb=0&share_comment_id=7468305457338614535&share_item_id=7468200648274709780&sharer_language=en&source=h5_m&u_code=0,#lancomevietnam|#skincare|#renergie,5,usereow0vahb1f,Ngô Thái Thuê,hi,2025-02-06T14:59:39,0,0
113,7468202878402891026,https://www.tiktok.com/@lancome_vietnam/video/7468202878402891026,"Bước vào kỷ nguyên tái tạo da mới cùng Lancôme. Công nghệ đột phá kết hợp Hyaluronic Acid, 300 Pepti...",https://m.tiktok.com/v/7468202878402891026.html?_d=0&comment_author_id=7404924203844011014&preview_pb=0&share_comment_id=7468401795422585608&share_item_id=7468202878402891026&sharer_language=en&source=h5_m&u_code=0,#lancomevietnam|#skincare|#renergie,8,manhpham18480344626,Phạm Trọng Trân,hi,2025-02-06T21:14:10,0,0
114,7468203386907806994,https://www.tiktok.com/@lancome_vietnam/video/7468203386907806994,,,,0,,,,,0,0
115,7468204703894015253,https://www.tiktok.com/@lancome_vietnam/video/7468204703894015253,"Valentine này, hãy để L'Absolu Rouge Drama Matte vẽ nên nụ hôn ngọt ngào khó phai. Đôi môi lì mịn, m...",https://m.tiktok.com/v/7468204703894015253.html?_d=0&comment_author_id=7408496753543037957&preview_pb=0&share_comment_id=7472770731782685495&share_item_id=7468204703894015253&sharer_language=en&source=h5_m&u_code=0,#lancomevietnam|#labsolurouge|#makeup,1,mckenna.moore8,Mckenna🪞,OLIVIA,2025-02-18T15:47:39,0,0
116,7468205506977467656,https://www.tiktok.com/@lancome_vietnam/video/7468205506977467656,"Đôi môi căng mọng, quyến rũ chưa bao giờ dễ dàng đến thế! Son bơ siêu dưỡng Lip Idole - ""vũ khí bí m...",https://m.tiktok.com/v/7468205506977467656.html?_d=0&comment_author_id=7435934480572220472&preview_pb=0&share_comment_id=7468625159898350354&share_item_id=7468205506977467656&sharer_language=en&source=h5_m&u_code=0,#lancomevietnam|#makeup|#lipidole,2,user97916349618694,錢情兩訖,勝敗乃兵家常事，就算一時不如意，可曾見我後腿半步。,2025-02-07T11:40:23,0,0
117,7471134606427819272,https://www.tiktok.com/@lancome_vietnam/video/7471134606427819272,,,,0,,,,,0,0
118,7471185286236523783,https://www.tiktok.com/@lancome_vietnam/video/7471185286236523783,"Nếu bạn đang tìm kiếm một giải pháp phục hồi da mạnh mẽ và nhanh chóng, thì Lancôme Génifique Ultima...",https://m.tiktok.com/v/7471185286236523783.html?_d=0&comment_author_id=7457886409744892935&preview_pb=0&share_comment_id=7476070949042324242&share_item_id=7471185286236523783&sharer_language=en&source=h5_m&u_code=0,#lancomevietnam|#skincare|#genifiqueultimate,6,thichmotng1,Khanhan.?,chúc chị lên tim hok chùa nhoa,2025-02-27T12:13:43,0,0
119,7472797223068110098,https://www.tiktok.com/@lancome_vietnam/video/7472797223068110098,,,,0,,,,,0,0
120,7472798203335691528,https://www.tiktok.com/@lancome_vietnam/video/7472798203335691528,,,,0,,,,,0,0
121,7472803543590653191,https://www.tiktok.com/@lancome_vietnam/video/7472803543590653191,,,,0,,,,,0,0
122,7472993700713336072,https://www.tiktok.com/@lancome_vietnam/video/7472993700713336072,"Cùng Hà My bóc hộp Lancôme ""Idôle House"" siêu đáng yêu 🏠💖✨ Khám phá ""ngôi nhà"" sắc đẹp nơi hội tụ nh...",https://m.tiktok.com/v/7472993700713336072.html?_d=0&comment_author_id=7436561968520479762&preview_pb=0&share_comment_id=7480058078315397896&share_item_id=7472993700713336072&sharer_language=en&source=h5_m&u_code=0,#lancomevietnam|#fragrance|#idole,1,v.hu.oanh,Võ Hữu Oanh,Cùng nhau thảo luận nào,2025-03-10T06:05:53,0,0
123,7473014088772242689,https://www.tiktok.com/@lancome_vietnam/video/7473014088772242689,"Nàng Hậu Thiên Ân ""say đắm"" với hương nước hoa Idole nguyên bản ngọt thanh, tươi trẻ, mùi hương sống...",https://m.tiktok.com/v/7473014088772242689.html?_d=0&comment_author_id=7447294993864344594&preview_pb=0&share_comment_id=7500431311933899537&share_item_id=7473014088772242689&sharer_language=en&source=h5_m&u_code=0,#lancomevietnam|#fragrance|#idole,4,unix843,UNIX,😳😳😳,2025-05-04T04:44:28,0,0
124,7473018143561043207,https://www.tiktok.com/@lancome_vietnam/video/7473018143561043207,,,,0,,,,,0,0
125,7473780711120538887,https://www.tiktok.com/@lancome_vietnam/video/7473780711120538887,Khám phá sự quyến rũ độc đáo từ tinh túy hoa hồng Lancome Absolue qua dòng nước hoa đặc biệt Absolue...,https://m.tiktok.com/v/7473780711120538887.html?_d=0&comment_author_id=7247178419342689286&preview_pb=0&share_comment_id=7475964778365977362&share_item_id=7473780711120538887&sharer_language=en&source=h5_m&u_code=0,#lancomevietnam|#fragrance,8,yenloanf73662k,Trúc Huệ Ân,1,2025-02-27T05:21:51,0,0
126,7475023515230588168,https://www.tiktok.com/@lancome_vietnam/video/7475023515230588168,,,,0,,,,,0,0
127,7475024100482665746,https://www.tiktok.com/@lancome_vietnam/video/7475024100482665746,"Đắm chìm trong khu vườn hồng sống động, nơi bài ca mùi hương được hòa quyện trong không gian tươi mớ...",https://m.tiktok.com/v/7475024100482665746.html?_d=0&comment_author_id=6814458227850331141&preview_pb=0&share_comment_id=7475035592163427078&share_item_id=7475024100482665746&sharer_language=en&source=h5_m&u_code=0,#lancomevietnam|#fragrance|#idole,3,cicerascampos,Cicera santo campos.,ci,2025-02-24T17:16:17,0,0
128,7475582647511584007,https://www.tiktok.com/@lancome_vietnam/video/7475582647511584007,,,,0,,,,,0,0
129,7475674838338784513,https://www.tiktok.com/@lancome_vietnam/video/7475674838338784513,"Mascara thế hệ mới Lash Idole Flutter Extension cho đôi mắt ấn tượng, hiệu ứng dài mi nhưng vẫn nhẹ ...",https://m.tiktok.com/v/7475674838338784513.html?_d=0&comment_author_id=6970839075520267265&preview_pb=0&share_comment_id=7486655100514714376&share_item_id=7475674838338784513&sharer_language=en&source=h5_m&u_code=0,#lancomevietnam,1,cuong021990,Nguyễn Cương,😁,2025-03-28T00:46:01,0,0
130,7475676494254329095,https://www.tiktok.com/@lancome_vietnam/video/7475676494254329095,Anh Trai JSOL chìm đắm trong hương thơm ngọt ngào của Lancome Idole. Cùng chờ đón điều bất ngờ JSOL ...,https://m.tiktok.com/v/7475676494254329095.html?_d=0&comment_author_id=7459609343651890184&preview_pb=0&share_comment_id=7482324641765032722&share_item_id=7475676494254329095&sharer_language=en&source=h5_m&u_code=0,#lancomevietnam|#fragrance|#idole,8,quang.hng.masterd741,dương hùng mãi keo,rồi mua có đc tặng jsol khum🤡🤡🤡,2025-03-16T08:41:22,0,0
131,7475774027634593031,https://www.tiktok.com/@lancome_vietnam/video/7475774027634593031,,,,0,,,,,0,0
132,7475774925618318610,https://www.tiktok.com/@lancome_vietnam/video/7475774925618318610,"Đầu cọ thiết kế đặc biệt của Idole Lash Flutter Mascara giúp chuốt mi dễ dàng, len lỏi vào từng sợi ...",https://m.tiktok.com/v/7475774925618318610.html?_d=0&comment_author_id=6623650768040542209&preview_pb=0&share_comment_id=7479827653073257223&share_item_id=7475774925618318610&sharer_language=en&source=h5_m&u_code=0,#lancomevietnam,1,763camvanma,Mã Cẩm Vân,😁,2025-03-09T15:11:44,0,0
133,7476709684301401352,https://www.tiktok.com/@lancome_vietnam/video/7476709684301401352,"SỐNG ĐỘNG LÔI CUỐN, BẬT KHÍ CHẤT  Đánh thức mọi giác quan với nước hoa Idôle - nguồn năng lượng bất ...",https://m.tiktok.com/v/7476709684301401352.html?_d=0&comment_author_id=7428972541270492165&preview_pb=0&share_comment_id=7484848474355008274&share_item_id=7476709684301401352&sharer_language=en&source=h5_m&u_code=0,#lancomevietnam|#fragrance|#Idole|#becomingyouisyourpower,43,zterg8,Zterg,thứ t để ý là bà Olivia Rodrigo 😇,2025-03-23T03:55:09,0,0
134,7476784268681743624,https://www.tiktok.com/@lancome_vietnam/video/7476784268681743624,"SỐNG ĐỘNG LÔI CUỐN, TỎA SÁNG PHONG CÁCH RIÊNG CÙNG LANCÔME IDÔLE Cùng Đại sứ Lancôme  Idôle - Lyly k...",https://m.tiktok.com/v/7476784268681743624.html?_d=0&comment_author_id=7141727621302354950&ec_shared_reflux_dynamic_params=%7B%22placeholder_material_id%22%3A%227476784268681743624%22%2C%22placeholder_origin_cover%22%3A%22https%253A%252F%252Fp16-common-sign-sg.tiktokcdn-us.com%252Ftos-alisg-p-0037%252FoAnTIC1CADETGgy9e3gBfF77vBUjHIsNVtwHgA~tplv-tiktokx-origin.jpeg%253Fdr%253D9633%2526refresh_token%253D22d9d633%2526x-expires%253D1787738400%2526x-signature%253DTx5VbY0ZzopIBN9BwhGB8vC0LwI%25253D%2526t%253D4d5b0474%2526ps%253D13740610%2526shp%253Dd05b14bd%2526shcp%253D34ff8df6%2526idc%253Duseast5%2526s%253DTIKTOK_COMMENT_PLATFORM_AWEME%22%2C%22placeholder_product_id%22%3A%221731850677949270738%22%2C%22placeholder_video_id%22%3A%227476784268681743624%22%7D&ec_shared_reflux_scene=shop_tab_feed&preview_pb=0&share_comment_id=7477208003159769872&share_item_id=7476784268681743624&sharer_language=en&source=h5_m&u_code=0,#lancomevietnam|#fragrance|#becomingyouisyourpower,3,lanhong380,lanhong1271,🥰🥰🥰🥰🥰🥰🥰🥰🥰,2025-03-02T13:46:05,0,0
135,7477480313761942791,https://www.tiktok.com/@lancome_vietnam/video/7477480313761942791,Cảm nhận sự bùng nổ khí chất với Lancôme Idôle Power! ✨ Hương hoa hồng Pomarose sống động hoà quyện ...,https://m.tiktok.com/v/7477480313761942791.html?_d=0&comment_author_id=6757235427378152450&ec_shared_reflux_dynamic_params=%7B%22placeholder_material_id%22%3A%227477480313761942791%22%2C%22placeholder_origin_cover%22%3A%22https%253A%252F%252Fp19-common-sign-sg.tiktokcdn-us.com%252Ftos-alisg-p-0037%252FocENfAB48WzAMiKnzUrdvAqBwIyFADYIuayqiQ~tplv-tiktokx-origin.jpeg%253Fdr%253D9633%2526refresh_token%253D7826f0da%2526x-expires%253D1787738400%2526x-signature%253DofwuHviqzh%25252B88AKNTnuBf8Cvlpo%25253D%2526t%253D4d5b0474%2526ps%253D13740610%2526shp%253Dd05b14bd%2526shcp%253D34ff8df6%2526idc%253Duseast5%2526s%253DTIKTOK_COMMENT_PLATFORM_AWEME%22%2C%22placeholder_product_id%22%3A%221731968673547717330%22%2C%22placeholder_video_id%22%3A%227477480313761942791%22%7D&ec_shared_reflux_scene=shop_tab_feed&preview_pb=0&share_comment_id=7488617764569367314&share_item_id=7477480313761942791&sharer_language=en&source=h5_m&u_code=0,#lancomevietnam|#fragrance|#becomingyouisyourpower,1,pthuy1971,Thuý Saigon,"Mùi hương không giữ được lâu, không cảm nhận được mùi, mua hai chai.. buồn 🥺",2025-04-02T07:41:54,0,0
136,7478236176466365703,https://www.tiktok.com/@lancome_vietnam/video/7478236176466365703,"[TIN CHUẨN] NÀNG CÓ HẸN CÙNG ANH TRAI JSOL  🎉 Nàng ơi, 8/3 này mình cùng ""quẩy"" tưng bừng với anh tr...",https://m.tiktok.com/v/7478236176466365703.html?_d=0&comment_author_id=7175789840137733147&preview_pb=0&share_comment_id=7482419905997161217&share_item_id=7478236176466365703&sharer_language=en&source=h5_m&u_code=0,#LancomeVietnam|#fragrance|#becomingyouisyourpower|#JSOL,8,yuenanyao488,makii’lei,nice,2025-03-16T14:50:56,0,0
137,7478983227831504135,https://www.tiktok.com/@lancome_vietnam/video/7478983227831504135,,,,0,,,,,0,0
138,7479044736070798608,https://www.tiktok.com/@lancome_vietnam/video/7479044736070798608,"SỐNG ĐỘNG LÔI CUỐN, TỎA SÁNG PHONG CÁCH RIÊNG CÙNG LANCÔME IDÔLE Cùng Đại sứ Lancôme  Idôle - Lyly k...",https://m.tiktok.com/v/7479044736070798608.html?_d=0&comment_author_id=7477249766498845713&ec_shared_reflux_dynamic_params=%7B%22placeholder_material_id%22%3A%227479044736070798608%22%2C%22placeholder_origin_cover%22%3A%22https%253A%252F%252Fp16-common-sign-sg.tiktokcdn-us.com%252Ftos-alisg-p-0037%252FocfPv0qn7Ai6BredAQLIlzoGve6FM1cIDECWVQ~tplv-tiktokx-origin.jpeg%253Fdr%253D9633%2526refresh_token%253D603e5f36%2526x-expires%253D1787738400%2526x-signature%253DwzqUR4hIBF8yJSNUN1O6cuvXWPA%25253D%2526t%253D4d5b0474%2526ps%253D13740610%2526shp%253Dd05b14bd%2526shcp%253D34ff8df6%2526idc%253Duseast5%2526s%253DTIKTOK_COMMENT_PLATFORM_AWEME%22%2C%22placeholder_product_id%22%3A%221731968673547717330%22%2C%22placeholder_video_id%22%3A%227479044736070798608%22%7D&ec_shared_reflux_scene=shop_tab_feed&preview_pb=0&share_comment_id=7492353414434177799&share_item_id=7479044736070798608&sharer_language=en&source=h5_m&u_code=0,#lancomevietnam|#fragrance|#becomingyouisyourpower,62,thanhxuyen.nguyen7,Thanhxuyen Nguyen,pass edt 75ml 1tr2,2025-04-12T10:18:05,0,0
139,7479327751044959506,https://www.tiktok.com/@lancome_vietnam/video/7479327751044959506,Sự kiện đang diễn ra tại cửa hàng Lancome Vincom Đồng Khởi  #lancomevietnam #fragrance ,https://m.tiktok.com/v/7479327751044959506.html?_d=0&comment_author_id=7396681589000422406&preview_pb=0&share_comment_id=7479485862754140936&share_item_id=7479327751044959506&sharer_language=en&source=h5_m&u_code=0,#lancomevietnam|#fragrance,4,paprika.pwd,paprika,Ngoan xinh iu quá,2025-03-08T17:05:19,0,0
140,7479336662938438930,https://www.tiktok.com/@lancome_vietnam/video/7479336662938438930,Lancome nhuộm sắc hồng chào đón ngày Quốc tế phụ nữ #lancomevietnam #fragrance ,https://m.tiktok.com/v/7479336662938438930.html?_d=0&comment_author_id=7400672829160719377&preview_pb=0&share_comment_id=7479469649013916434&share_item_id=7479336662938438930&sharer_language=en&source=h5_m&u_code=0,#lancomevietnam|#fragrance,6,chubotcuajsol,VỊT,lancome nay xịn đét luôn,2025-03-08T16:02:24,0,0
141,7479347820944821511,https://www.tiktok.com/@lancome_vietnam/video/7479347820944821511,Anh trai JSOL bảnh bao xuất hiện tại sự kiện 8/3 tại cửa hàng Lancome Vincom Đồng Khởi.  #lancomevie...,https://m.tiktok.com/v/7479347820944821511.html?_d=0&comment_author_id=7057377809799840770&preview_pb=0&share_comment_id=7479472013695255303&share_item_id=7479347820944821511&sharer_language=en&source=h5_m&u_code=0,#lancomevietnam|#fragrance,3,tngochy,Soonnet,vì Jsol mà mua đồ Lancome nè,2025-03-08T16:11:35,0,0
142,7479347830251998482,https://www.tiktok.com/@lancome_vietnam/video/7479347830251998482,Team hồng tươi trẻ cùng JSOL  #lancomevietnam #fragrance ,https://m.tiktok.com/v/7479347830251998482.html?_d=0&comment_author_id=7057377809799840770&preview_pb=0&share_comment_id=7479472071135986440&share_item_id=7479347830251998482&sharer_language=en&source=h5_m&u_code=0,#lancomevietnam|#fragrance,8,tngochy,Soonnet,sự kiện Jsol với Lancome vui vãi nhận ê hề quà,2025-03-08T16:11:46,0,0
143,7479364411031948551,https://www.tiktok.com/@lancome_vietnam/video/7479364411031948551,Jsol diện outfit trắng bảnh bao trong buổi giao lưu tại cửa hàng Lancome #lancomevietnam #fragrance ,https://m.tiktok.com/v/7479364411031948551.html?_d=0&comment_author_id=7378670554422805510&preview_pb=0&share_comment_id=7502464407629300487&share_item_id=7479364411031948551&sharer_language=en&source=h5_m&u_code=0,#lancomevietnam|#fragrance,4,vykhang.daovykhan,Vykhang Daovykhang,gjjjjjjpmmmmmmjjjjjjjjjjjj,2025-05-09T16:13:46,0,0
144,7479368099611872519,https://www.tiktok.com/@lancome_vietnam/video/7479368099611872519,JSOL xuất hiện bảnh bao với trang phục đỏ đầy nổi bật.  #lancomevietnam #fragrance ,https://m.tiktok.com/v/7479368099611872519.html?_d=0&comment_author_id=7057377809799840770&preview_pb=0&share_comment_id=7479472115147391752&share_item_id=7479368099611872519&sharer_language=en&source=h5_m&u_code=0,#lancomevietnam|#fragrance,4,tngochy,Soonnet,vì Jsol mà mua đồ Lancome nè,2025-03-08T16:12:05,0,0
145,7479370069466680583,https://www.tiktok.com/@lancome_vietnam/video/7479370069466680583,Fan điêu đứng vì phong thái “tổng tài” khí chất lôi cuốn của JSOL tại sự kiện 8/3 #lancomevietnam #f...,https://m.tiktok.com/v/7479370069466680583.html?_d=0&comment_author_id=7100220103728546817&preview_pb=0&share_comment_id=7479475231431934738&share_item_id=7479370069466680583&sharer_language=en&source=h5_m&u_code=0,#lancomevietnam|#fragrance,6,djrgmd__,djrgmd__,JSOL hợp Lancome quá ✨✨✨,2025-03-08T16:24:09,0,0
146,7479376871239585031,https://www.tiktok.com/@lancome_vietnam/video/7479376871239585031,JSOL chím đắm trong hương thơm của nước hoa Idole.  #lancomevietnam #fragrance ,https://m.tiktok.com/v/7479376871239585031.html?_d=0&comment_author_id=7400672829160719377&preview_pb=0&share_comment_id=7479469471305073429&share_item_id=7479376871239585031&sharer_language=en&source=h5_m&u_code=0,#lancomevietnam|#fragrance,6,chubotcuajsol,VỊT,hửi hoài z =)) #JSOL,2025-03-08T16:01:40,0,0
147,7479388365905841426,https://www.tiktok.com/@lancome_vietnam/video/7479388365905841426,"Chiều fan hết nấc, JSOL khuấy đảo cửa hàng Lancome Takashimaya với outfit cực lôi cuốn.  #lancomevie...",https://m.tiktok.com/v/7479388365905841426.html?_d=0&comment_author_id=7455338257808589844&preview_pb=0&share_comment_id=7479472851322602248&share_item_id=7479388365905841426&sharer_language=en&source=h5_m&u_code=0,#lancomevietnam|#fragrance,8,vit.lamia,Pate Ká Bống 🐟,sự kiện Jsol với Lancome vui vãi nhận ê hề quà 😅,2025-03-08T16:14:48,0,0
148,7479409788326022418,https://www.tiktok.com/@lancome_vietnam/video/7479409788326022418,Nghệ Sĩ Thanh Bạch cùng fan hâm mộ JSOL gặp gỡ tại cửa hàng Lancome Vincom Đồng Khởi. #lancomevietna...,https://m.tiktok.com/v/7479409788326022418.html?_d=0&comment_author_id=7400672829160719377&preview_pb=0&share_comment_id=7479469346138686224&share_item_id=7479409788326022418&sharer_language=en&source=h5_m&u_code=0,#lancomevietnam|#fragrance|#jsolthaison,6,chubotcuajsol,VỊT,chú thanh bạch dễ thương quá. cảm ơn chú thuoeng con mèo nhỏ #JSOL nhà con nha 🥰🥰🥰,2025-03-08T16:01:12,0,0
149,7479434577933536519,https://www.tiktok.com/@lancome_vietnam/video/7479434577933536519,"Chiều fan hết nấc, JSOL biểu diễn ca khúc hot hit cùng fan. #lancomevietnam #fragrance #jsolthaison ",https://m.tiktok.com/v/7479434577933536519.html?_d=0&comment_author_id=7348656187367490562&preview_pb=0&share_comment_id=7479658313207989010&share_item_id=7479434577933536519&sharer_language=en&source=h5_m&u_code=0,#lancomevietnam|#fragrance|#jsolthaison,21,mo.hng682,Mèo Hồng,Hôm qua mặc bộ này nhìn như hoàng tử dz 🥰,2025-03-09T04:14:39,0,0
150,7479435090058022152,https://www.tiktok.com/@lancome_vietnam/video/7479435090058022152,JSOL Đốn tim fan với giao diện cực lôi cuốn tại sự kiện Lancome 8/3. #lancomevietnam #fragrance #jso...,https://m.tiktok.com/v/7479435090058022152.html?_d=0&comment_author_id=7057377809799840770&preview_pb=0&share_comment_id=7479472310249554695&share_item_id=7479435090058022152&sharer_language=en&source=h5_m&u_code=0,#lancomevietnam|#fragrance|#jsolthaison,13,tngochy,Soonnet,vì Jsol mà mua đồ Lancome nè,2025-03-08T16:12:44,0,0
