sample_id,video_id,original_url,description,video_url,tags,total_comments,sample_comment_username,sample_comment_nickname,sample_comment_text,sample_comment_date,sample_comment_likes,sample_comment_replies
68,7432104907634789649,https://www.tiktok.com/@lancomemalaysia/video/7432104907634789649,,,,1,ssugarism,ssugarism,Loooove these scents! 🥺,2024-11-04T08:55:46,0,1
69,7432167847092047120,https://www.tiktok.com/@lancomemalaysia/video/7432167847092047120,,,,2,ylarajanegalicia,Alfa-Beta,What shade is this pls? Thanks,2024-11-08T13:42:18,0,0
70,7432170276059614481,https://www.tiktok.com/@lancomemalaysia/video/7432170276059614481,,,,1,fiezachommel,fiezachommel,My faves…….,2024-11-04T03:09:30,0,1
71,7432171917597019409,https://www.tiktok.com/@lancomemalaysia/video/7432171917597019409,,,,2,ikaa_amandaaa,IKA AMANDA,all time favourite 🥰,2024-11-05T14:38:42,0,1
72,7433273706664807697,https://www.tiktok.com/@lancomemalaysia/video/7433273706664807697,,,,1,kas2rey,Haha,What’s her shade please,2024-12-06T11:55:32,0,0
73,7433337842090200327,https://www.tiktok.com/@lancomemalaysia/video/7433337842090200327,,,,0,,,,,0,0
74,7434428714454191368,https://www.tiktok.com/@lancomemalaysia/video/7434428714454191368,,,,0,,,,,0,0
75,7434456020157615361,https://www.tiktok.com/@lancomemalaysia/video/7434456020157615361,Did you find your desire sets? Check them out on on our TikTok Shop this 11.11! #Lancome #LancomeMY ...,https://m.tiktok.com/v/7434456020157615361.html?_d=0&comment_author_id=7131678327358522369&ec_shared_reflux_dynamic_params=%7B%22placeholder_material_id%22%3A%227434456020157615361%22%2C%22placeholder_origin_cover%22%3A%22https%253A%252F%252Fp16-common-sign-sg.tiktokcdn-us.com%252Ftos-alisg-p-0037%252Fo06i8lyiNJBrIy7okZA1ALSnibAsiIUy2BYvA~tplv-tiktokx-origin.jpeg%253Fdr%253D9633%2526refresh_token%253D65851d78%2526x-expires%253D1787763600%2526x-signature%253DOp%25252FPtw4a1CRILZgdR6cnH1tsJ%25252Fg%25253D%2526t%253D4d5b0474%2526ps%253D13740610%2526shp%253Dd05b14bd%2526shcp%253D34ff8df6%2526idc%253Duseast5%2526s%253DTIKTOK_COMMENT_PLATFORM_AWEME%22%2C%22placeholder_product_id%22%3A%221729765691310572788%22%2C%22placeholder_video_id%22%3A%227434456020157615361%22%7D&ec_shared_reflux_scene=shop_tab_feed&preview_pb=0&share_comment_id=7436022448913466130&share_item_id=7434456020157615361&sharer_language=en&source=h5_m&u_code=0,#Lancome|#LancomeMY|#LancomeMakeUp|#LipIdole|#MakeUp|#MakeUpTok|#ExclusiveOnTikTok|#TikTokShop,2,misscrab143,misscrab143,tq @Lancome MY .. received my parcel today,2024-11-11T15:04:58,0,1
76,7434816405851131144,https://www.tiktok.com/@lancomemalaysia/video/7434816405851131144,,,,0,,,,,0,0
77,7434817102294437127,https://www.tiktok.com/@lancomemalaysia/video/7434817102294437127,,,,0,,,,,0,0
78,7434817854530260242,https://www.tiktok.com/@lancomemalaysia/video/7434817854530260242,,,,0,,,,,0,0
79,7434818541037030664,https://www.tiktok.com/@lancomemalaysia/video/7434818541037030664,,,,0,,,,,0,0
80,7434819290538200327,https://www.tiktok.com/@lancomemalaysia/video/7434819290538200327,,,,0,,,,,0,0
81,7435905082081676551,https://www.tiktok.com/@lancomemalaysia/video/7435905082081676551,,,,0,,,,,0,0
82,7436302344704298258,https://www.tiktok.com/@lancomemalaysia/video/7436302344704298258,,,,1,lma0k0h1,user246810,😍😍,2024-11-18T03:07:04,0,1
83,7437045757342911762,https://www.tiktok.com/@lancomemalaysia/video/7437045757342911762,,,,0,,,,,0,0
84,7437321495690366226,https://www.tiktok.com/@lancomemalaysia/video/7437321495690366226,,,,0,,,,,0,0
85,7437322548024462600,https://www.tiktok.com/@lancomemalaysia/video/7437322548024462600,,,,0,,,,,0,0
86,7437326635822566674,https://www.tiktok.com/@lancomemalaysia/video/7437326635822566674,,,,1,user13683275333060,博师谈易学,福生无量天尊,2025-04-05T13:59:37,0,0
87,7437418467294203144,https://www.tiktok.com/@lancomemalaysia/video/7437418467294203144,"It’s the season of giving, and our holiday set is definitely giving. 💅 #Lancome #LancomeMY #SafiaOua...",https://m.tiktok.com/v/7437418467294203144.html?_d=0&comment_author_id=6736385791604638722&preview_pb=0&share_comment_id=7437432949690467089&share_item_id=7437418467294203144&sharer_language=en&source=h5_m&u_code=0,#Lancome|#LancomeMY|#SafiaOuares|#LancomeMakeUp|#MakeUp|#MakeUpTok,9,lma0k0h1,user246810,😍😍,2024-11-15T10:18:30,0,1
88,7437439086182337799,https://www.tiktok.com/@lancomemalaysia/video/7437439086182337799,🔥 Don't miss out! 🔥 Get Lancôme L'Absolu Rouge Intimatte +  FREE 5-pc gift (worth RM85 ) during our ...,https://m.tiktok.com/v/7437439086182337799.html?_d=0&comment_author_id=7352138436788896774&ec_shared_reflux_dynamic_params=%7B%22placeholder_material_id%22%3A%227437439086182337799%22%2C%22placeholder_origin_cover%22%3A%22https%253A%252F%252Fp16-common-sign-sg.tiktokcdn-us.com%252Ftos-alisg-p-0037%252FoYksQ2WoaHgDBffxDBMAQZcZrFOAZCBErWQf8i~tplv-tiktokx-origin.jpeg%253Fdr%253D9633%2526refresh_token%253Dbe641ae6%2526x-expires%253D1787763600%2526x-signature%253DqZ4LUZkenq0QxmKfsIxC%25252Byq83Uk%25253D%2526t%253D4d5b0474%2526ps%253D13740610%2526shp%253Dd05b14bd%2526shcp%253D34ff8df6%2526idc%253Duseast5%2526s%253DTIKTOK_COMMENT_PLATFORM_AWEME%22%2C%22placeholder_product_id%22%3A%221729765782716253428%22%2C%22placeholder_video_id%22%3A%227437439086182337799%22%7D&ec_shared_reflux_scene=shop_tab_feed&preview_pb=0&share_comment_id=7521008100997514002&share_item_id=7437439086182337799&sharer_language=en&source=h5_m&u_code=0,#LancomeTikTokShop|#SuperGrandOpening|#LAbsoluRouge|#Lipstick|#Makeup|#LancomeLips|#LuxuryBeauty|#LuxeLipstick|#LancomeDramaMatte|#BoldMatteLips,11,maulidiah.alex,Maulidiah Alex,warna orange cerah,2025-06-28T15:32:44,0,1
89,7437738646553365778,https://www.tiktok.com/@lancomemalaysia/video/7437738646553365778,,,,0,,,,,0,0
90,7437739532612685074,https://www.tiktok.com/@lancomemalaysia/video/7437739532612685074,,,,0,,,,,0,0
91,7437741415217646855,https://www.tiktok.com/@lancomemalaysia/video/7437741415217646855,Us girls work hard because Lancôme shopping sprees are a NEED. 🫣 #Lancome #LancomeMY #LancomeMakeup ...,https://m.tiktok.com/v/7437741415217646855.html?_d=0&comment_author_id=7476759249758979088&ec_shared_reflux_dynamic_params=%7B%22placeholder_material_id%22%3A%227437741415217646855%22%2C%22placeholder_origin_cover%22%3A%22https%253A%252F%252Fp16-common-sign-sg.tiktokcdn-us.com%252Ftos-alisg-p-0037%252Fo0pYIbUVpCCCXIDIB0gFSOnRIfKfn9EBTAkx4A~tplv-tiktokx-origin.jpeg%253Fdr%253D9633%2526refresh_token%253D5be7bdb1%2526x-expires%253D1787763600%2526x-signature%253DDAFLh8c%25252FzniLrOIyGrLF1OmWHaM%25253D%2526t%253D4d5b0474%2526ps%253D13740610%2526shp%253Dd05b14bd%2526shcp%253D34ff8df6%2526idc%253Duseast5%2526s%253DTIKTOK_COMMENT_PLATFORM_AWEME%22%2C%22placeholder_product_id%22%3A%221729765744106177780%22%2C%22placeholder_video_id%22%3A%227437741415217646855%22%7D&ec_shared_reflux_scene=shop_tab_feed&preview_pb=0&share_comment_id=7520856565945402120&share_item_id=7437741415217646855&sharer_language=en&source=h5_m&u_code=0,#Lancome|#LancomeMY|#LancomeMakeup|#LancomeFragrance|#Makeup|#Fragrance|#MakeupTok|#FragranceTok,6,roeschl2,Ro$esChLœ,"lancome's foundation and perfumes is always my top choice, my skin never broke out n perfumes always super long lasting😘",2025-06-28T05:44:43,0,1
